Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
inmuebles24.com,http://www.inmuebles24.com/propiedades/espectacular-casa-en-pedregal-52812416.html,inmuebles24, 52812416,2017-08-04 13:00:50.900192,Venta,Casa,"Casa
											",,"Espectacular Casa en Pedregal, Distrito Federal - Inmuebles24",,,Coyoacán,Jardines del Pedregal de San Angel,,,Distrito Federal,"
										Exclusiva residencia en una de las mejores calles del Pedregal, con extrema vigilancia y acceso inmediato a Periférico, tiene una vista panorámica a la Ciudad, y cuenta con alberca techada, spa, sala de cine, salón de fiestas que se integra con un precioso jardín y capilla, prácticamente nueva ya que fue remodelada en su totalidad hace 2 años. Además cuenta con un departamento para visitas de 100.00 M2, que consta de 3 recámaras, 1 baño, cocina integral. Única en su tipo.
									",,,,,"1,100",884,,,,"MN 31,000,000",,,,,,,,Coldwell Banker CONFIANCE,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/local-ubicado-en-esquina-en-esperanza-sonora-51482741.html,inmuebles24, 23GN1B,2017-08-02 12:54:09.131474,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Local Ubicado en Esquina en Esperanza, Sonora, Sonora - Inmuebles24","Heroico Colegio Militar, Ampliacion Ronaldo Camacho, Empalme",,Empalme,Ampliacion Ronaldo Camacho,,,Sonora,"
										Ubicado en el centro de la Ciudad, ideal para cualquier giro comercial. ,Zona habitacional comercial. ,Se renta completo. ,Área Rentable: 316.43 m2
									",,,27.581824822092575,-109.929144651429740,m²,"
												",,,,"MN 4,500,000",,,,,,,,JYSA,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/los-conventos-residencial-52666279.html,inmuebles24,4° trimestre 2017,2017-08-05 12:58:46.422496,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Los Conventos Residencial, Provincia de Morelos - Inmuebles24",,,Yecapixtla,Mexquemeca,,,Morelos,"
										Convento Residencial es un exclusivo desarrollo en el municipio de Yecapixtla Estado de Morelos, pensando para la gente que busca escapar del estrés de la gran ciudad y relajarse los fines de semana en un ambiente sano y tranquilo en los mejores climas del país.
									",,,,,m²,90,,,,"MN 900,000",,,,,,,,Construkom,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/over-santa-fe.-nueva-preventa-de-departamentos-52461588.html,inmuebles24,1° trimestre 2019,2017-08-04 13:00:50.900192,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Over Santa Fe. Nueva Preventa de Departamentos, Distrito Federal - Inmuebles24","Av. Carlos Fernández Graef 223, Santa Fe Cuajimalpa, Cuajimalpa de Morelos",,Cuajimalpa de Morelos,Santa Fe Cuajimalpa,,,Distrito Federal,"
										Bienvenido al mejor lugar para vivir, OVER SANTA FE. ,Un espacio residencial integrado por 2 torres de hasta 17 niveles, con amplios departamentos de 2 y 3 recámaras; ,algunos de ellos cuentan con balcón. ,OVER SANTA FE te ofrece la mejor ubicación de la ciudad, en una de las zonas de mayor plusvalía, brindándote modernas vías de comunicación y los más altos estándares en seguridad y calidad de vida. ,Amenidades como Gimnasio, Zumba, Salón de eventos, salón de juegos, Salón Juvenil, Salón para Pilates, salón para masajes, Ludoteca, Alberca, Estacionamiento para visitas, elevador y vigilancia las 24 hrs. Todo para que disfrutes al máximo tu nuevo hogar. ,¡Ven a conocerlo!
									",,,19.355577800000000,-99.280168500000000,m²,91,,,,"MN 5,920,000",,,,,,,,CLASS BIENES RAICES,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/mitikah-torre-residencial-52598256.html,inmuebles24,Diciembre 2019,2017-08-05 12:58:46.422496,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Mitikah Torre Residencial, Distrito Federal - Inmuebles24","Rio Churubusco 601, Xoco, Benito Juárez",,Benito Juárez,Xoco,,,Distrito Federal,"
										MÍTIKAH Torre Residencial es un innovador proyecto residencial que cuenta con amenidades únicas y singulares vistas panorámicas de la Ciudad de México. ,El reconocido arquitecto César Pelli es el encargado de concebir un rascacielos que logra simbolizar el México contemporáneo el cual promueve un complejo residencial moderno con área comercial, oficinas, servicios y espacios de recreación para sus residentes. ,MÍTIKAH Torre Residencial ofrece un estilo de vida de primer nivel con grandiosas amenidades y entretenimiento sin límites. ,Amenidades ,Salón de eventos (con capacidad de hasta 260 personas) ,Sala de cine ,Alberca ,Ludoteca ,Área de juegos infantiles ,Family rooms para visitas ,Game room ,Spa y Sauna ,Sky pool con carril de nado ,Gimnasio ,Salón de spinning ,Salón de yoga ,Lounge ,Salón de adultos ,Motor Lobby con cuarto y baño de choferes ,Conexión con centro comercial y supermercado ,Lobby con buzones de correo ,Ballroom con con sala de estar, foyer, guarda ropa y recepción ,Área para futbolito scorpion ,Alberca infantil, pilates y yoga con vestidores ,Juice Bar ,Salón de spinning ,Salón de poker ,Centro comercial con cine, restaurantes, boutiques triple AAA, Restaurantes, food court, gourmet y de mantel. ,Los departamentos de entregan con acabados.
									",,,19.359455000000000,-99.167975599999980,m²,68,,,,"MN 3,444,000",,,,,,,,MITIKAH,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-departamento-lomas-country-club-increible!-52791394.html,inmuebles24, JCdepa,2017-08-04 13:00:50.900192,Alquiler / Venta,Departamento,"Departamento
											",,"Venta Departamento Lomas Country Club ¡Increíble!, Edo. de México - Inmuebles24","Lomas Encanto, Lomas Country Club, Huixquilucan",,Huixquilucan,Lomas Country Club,,,Edo. de México,"
										Maravilloso Departamento en La mejor zona del Poniente, Lomas Country Club, 4 recámaras con vestidor y baño cada una, cocina en excelente estado de conservación, increíble terraza para poner tu asador personalizado, family grande, sala y comedor muy amplios de madera, cuarto de servicio muy cómodo y grande. Una bodega grande en el estacionamiento y otra integrada al departamento. 5 lugares para autos. Márcame al ,Ver datos,15 Sra Guerrero
									",,,19.406422400000000,-99.292922200000020,m²,"
												",,,,"U$D 1,300,000",,,,,,,,Grupo KAPA,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/enquadro-atizapan-52276948.html,inmuebles24,2° trimestre 2018,2017-08-05 12:58:46.422496,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Enquadro Atizapan, Edo. de México - Inmuebles24","Blvd Adolfo Lopez Mateos 45B, Lomas de Atizapán, Atizapán de Zaragoza",,Atizapán de Zaragoza,Lomas de Atizapán,,,Edo. de México,"
										VIVIR ASI SIEMPRE HABIA SIDO UN SUEÑO ,ENQUADRO ATIZAPÁN hace realidad tus sueños con un proyecto único: ,Departamentos de lujo en Atizapán de Zaragoza con modelos de 68m2 y de 96m2. ,ENQUADRO ATIZAPÁN cuenta con: ,• 120 departamentos en 3 torres ,• 4 Penthouses ,• Acabados de lujo ,• Gimnasio ,• Salón de eventos VIP ,• Ludoteca infantil ,• Sala de cine ,• Área de asadores ,• Área de bodegas ,• Más de 2,000 m2 de áreas verdes ,• Elevadores de alta velocidad ,• Estacionamiento subterráneo ,• Acceso controlado ,• Circuito cerrado de TV ,Toda esta oferta de servicios y amenidades hacen de ENQUADRO ATIZAPÁN un lugar inigualable.
									",,,19.554456926143736,-99.267910407531760,m²,68,,,,"MN 1,680,000",,,,,,,,ENQUADRO ATIZAPAN,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-residencia-en-vilatrazia-seguridad-52887804.html,inmuebles24, 52887804,2017-08-04 13:03:53.305285,Venta,Casa,"Casa
											",,"Hermosa Residencia en Vilatrazia, Seguridad, Plusvalía, Tranquilidad, Edo. de México - Inmuebles24","valle escondido, El Capulín, Atizapán de Zaragoza",,Atizapán de Zaragoza,El Capulín,,,Edo. de México,"
										Casa de tres Plantas muy iluminada con Amplios Espacios: ,PB: Espacio para 2 autos techados y bodega ,PRIMER NIVEL: Cocina Integral Abierta con cubierta de cuarzo blanco, estudio, sala con domo, comedor de Excelente Tamaño, Alacena. La sala da acceso al jardín frontal ,SEGUNDO NIVEL: Tres Recámaras, 2 comparten baño completo, la recámara Principal cuenta con vestidor, amplio baño con jacuzzi y terraza. ,TERCER NIVEL: Domo de cristal templado en las escaleras, Cuarto de servicio y Cuarto de lavado. Amplio Salón de juegos, Roof Garden. ,El Condominio cuenta con Estacionamiento de visitas, Seguridad las 24 hrs. Ubicación Privilegiada, cerca de los Mejores Colegios, Centros Comerciales y Vialidades. ,Cuenta con Cisterna. ,* La casa esta a un costado del estacionamiento de visitas. ,* A 3 casas del amplio jardín comunitario, cuenta con juegos para niños. ,* La casa cuenta con 4 cámaras de seguridad, las incluye. ,* El diseño es con acabados de lujo. ,* El Roof garden y la recámara principal tienen una Vista Privilegiada.
									",,,19.528907900000000,-99.248969499999990,256,256,,,,"MN 4,500,000",,,,,,,,yitzhak20,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-53226168.html,inmuebles24, 53226168,2017-08-08 13:04:18.115908,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta, Distrito Federal - Inmuebles24","SANTA ISABEL TOLA CACAMAC No.23, Santa Isabel Tola, Gustavo A. Madero",,Gustavo A. Madero,Santa Isabel Tola,,,Distrito Federal,"
										AMPLIA BODEGA CON OFICINAS Y BAÑO
									",,,19.497638800000000,-99.117852100000000,200,550,,,,"MN 7,500,000",,,,,,,,FELIX ASBUN,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/be-grand-alto-pedregal-preventa-de-departamentos-51973744.html,inmuebles24,Octubre 2018,,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Be Grand® Alto Pedregal, Preventa de Departamentos, Distrito Federal - Inmuebles24","Periferico Sur No. 5146, Pedregal de Carrasco, Coyoacán",,Coyoacán,Pedregal de Carrasco,,,Distrito Federal,"
										Déjate envolver por el lujo, la vanguardia y exclusividad que encontrarás en Be Grand® Alto Pedregal, ubicado en Periférico Sur, dos torres de departamentos de 27 y 32 niveles que mezclan un mundo de comodidades con espacios llenos de lujo y originalidad para que experimentes todo lo que siempre has querido vivir. Departamentos de 1 a 3 recámaras desde 70m2, hasta 239m2, con increíbles vistas y espectaculares amenidadeds que incluyen: alberca, pet's area, business center, chapoteadero, gimnasio, jardínes, kid's club, salón de usos deportivos múltiples, salones para eventos, baños con vestidores, spa con vapor y cabinas de masaje, sport's bar entre otras. ,Para mas información visita www.begrand.mx
									",,,19.303576500000000,-99.177873600000000,m²,70,,,,"MN 4,392,885",,,,,,,,Be Grand®,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/espartaco-coyoacan-53027031.html,inmuebles24, 53027031,2017-07-11 13:05:08.589658,Venta,Departamento,"Departamento
											",,"Espartaco, Coyoacan, Distrito Federal - Inmuebles24","CALLE 5 No 85, Espartaco, Coyoacán",,Coyoacán,Espartaco,,,Distrito Federal,"
										Departamento nuevo, acabados totalmente de lujo, amigable con el medio ambiente, 2 baños completos equipados con accesorios de lujo, 2 recamaras con balcón, la principal cuenta con vestidor y baño completo, cocina integral completamente equipada con accesorios de lujo, cuarto de lavado, balcón frontal, un lugar de estacionamiento, amplia bodega para almacenamiento, cuenta con gimnasio, circuito cerrado y portón eléctrico. ,Excelente ubicación.
									",,,19.318065600000000,-99.136177600000000,122,122,,,,"MN 3,730,000",,,,,,,,Martha Molina,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-local-en-nuevo-leon-en-esquina-52153500.html,inmuebles24, 24BIA0,2017-07-11 13:05:08.589658,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Excelente Local en Nuevo Léon (En Esquina), Nuevo León - Inmuebles24","Carretera a Reynosa, 29 de Julio, Guadalupe",,Guadalupe,29 de Julio,,,Nuevo León,"
										Local comercial con excelente ubicación en esquina con la calle Iturbide, en una de las carreteras principales de Nuevo León. ,Cercano al local hay centros comerciales, vías de acceso rápido y transporte. ,Se encuentra en una Zona Comercial – Habitacional. ,Área Rentable: Planta baja: 402.30 m2 ,Planta alta: 281.13 m2 ,Estacionamiento: 152 m2
									",,,25.657461800000000,-100.135875199999990,m²,"
												",,,,"MN 8,000,000",,,,,,,,JYSA,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/altozano-la-nueva-merida-52130787.html,inmuebles24,Inmediata,2017-07-11 13:05:08.589658,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Altozano La Nueva Mérida, Yucatán - Inmuebles24","Carretera Mérida Progreso km17+500, Mérida, Mérida",,Mérida,Mérida,,,Yucatán,"
										Un lugar donde la vida fluye y la naturaleza convive con la arquitectura. Vive un hermoso paisaje con áreas verdes y lagos únicos en su clase. ,Acabados de lujo, Carril de Nado, Estacionamiento Visitas, Gimnasio, Jardín, Lobby, Patio privado, Salón de Usos Múltiples, Spa, Balcón, Business Center, C.C.T.V., Estudio, Jacuzzi, Paddle Tenis, Portón Eléctrico, Salón de Juegos, Seguridad, Terraza, Alberca, Cancha de Tenis ,Lagos únicos en su clase en cada privada del fraccionamiento ,Calles de baja velocidad de concreto hidráulico ,Canchas de futból
									",,,21.053738000000000,-89.630929600000000,m²,180,,,,"MN 2,600,135",,,,,,,,Altozano,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/residencial-avenue-polanco-52737627.html,inmuebles24,1° trimestre 2019,2017-07-11 13:05:08.589658,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Residencial Avenue Polanco, Distrito Federal - Inmuebles24","Avenida Horacio, Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										En la manzana delimitada por las calles Homero, Jaime Balmes, Horacio y José Luis Lagrange se encuentra Residencial Avenue Polanco, una ubicación privilegiada, 123 departamentos, de 2 y 3 recámaras, con amplias terrazas y vistas hacia su espectacular parque central. ,El proyecto cuenta con Áreas verde exclusivas y una gran variedad de amenidades. ,Amenidades: ,-Parque Central ,-Alberca semiolímpica cubierta ,-Gimnasio completo con vista al Parque Central ,-Ludoteca ,-Salón de usos múltiples ,-Área de juegos infantiles ,-Spa ,-Cuartos de masaje ,-Jacuzzi ,- Baño y Vestidor ,- Área de relajación ,*Precios y condiciones sujetos a cambio sin previo aviso. ,*Últimos 2 deptos de 2 recámaras
									",,,19.435467500000000,-99.210470999999980,m²,172,,,,"U$D 834,747",,,,,,,,GFa Grupo Inmobiliario,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/atencion-coleccionistas-casa-en-venta-de-juan-o-gorman-52882105.html,inmuebles24, 52882105,2017-08-04 13:06:47.539312,Venta,Casa,"Casa
											",,"Atención Coleccionistas Casa en Venta de Juan o'Gorman, Distrito Federal - Inmuebles24","Jardin, San Angel Inn, Alvaro Obregón",,Alvaro Obregón,San Angel Inn,,,Distrito Federal,"
										Increíble propiedad en el corazón de San Ángel Inn, la casa del famoso Arquitecto Juan O´Gorman esta a la venta!!! Una idea hecha realidad con una historia inigualable que podrás sentir y vivir la época del Muralismo Mexicano, que no te puedes perder, cuenta con amplios espacios, muy iluminada y con una extraordinaria vista al jardín que te hará sentir en otro lugar fuera de la realidad. Es una morada sencilla pero funcionamente impecable hasta en sus mínimos detalles.
									",,,19.350508900000000,-99.198441399999980,380,481,,,,"U$D 5,000,000",,,,,,,,Coldwell Banker CONFIANCE,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/hermoso-y-amplio-lote-frente-al-mar-en-venta-en-puerto-51912300.html,inmuebles24, 51912300,2017-08-01 13:07:12.429614,Venta,Terreno / Lote,"Terreno / Lote
											",,"Hermoso y Amplio Lote Frente Al Mar en Venta en Puerto Cancún, Provincia de Quintana Roo - Inmuebles24","Puerto Cancún, Zona Hotelera, Cancún",,Cancún,Zona Hotelera,,,Quintana Roo,"
										Construye tu hogar en el desarrollo residencial más exclusivo y de mayor plusvalía en Quintana Roo. Haz tuyo uno de los últimos lotes frente al mar y junto al campo de golf. El terreno ya tiene relleno. además hay otro del mismo tamaño y precio junto al primero y también se vende por si deseas tener dos pegados. ,Ya está en construcción el centro comercial con los comercios y restaurantes mas selectos, asi como salas de cine. Puerto Cancún está al inicio de la zona hotelera de Cancún y junto al inicio de la ciudad, por lo que tiene a minutos tiendas, bancos, colegios, etc. Los precios están sujetos a cambio sin previo aviso. ¡ÚLTIMOS LOTES DISPONIBLES!
									",,,21.172531545030030,-86.805875943169380,"1,125","1,125",,,,"U$D 2,025,000",,,,,,,,Javier Verástegui,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-condominio-vivero-202-2-rec.-53090373.html,inmuebles24, 53090373,2017-07-26 13:07:37.158563,Venta,Departamento,"Departamento
											",,"Departamento en Venta - Condominio Vivero 202 - 2 Rec. 2 Baños, 100 m², Vallarta, Jalisco - Inmuebles24","PRISCILIANO SANCHEZ #208, Zona Hotelera Norte, Puerto Vallarta",,Puerto Vallarta,Zona Hotelera Norte,,,Jalisco,"
										“TU SUEÑO CERCA DE TODO” ,CONDOMINIO VIVERO esta hecho pensado para ser la opción número uno para invertir, donde se asegura plusvalía y rentabilidad inmediata. ,Nuestros prototipos están creados para cubrir las necesidades más actuales con un diseño íntimo y acabados modernos van de la mano una vista espectacular y un retorno de inversión prometedor debido a la alta demanda de la zona en donde el principal objetivo es la satisfacción logrando un perfecto equilibrio entre eficiencia y armonía con el entorno. ,CUENTA CON: ,-100 M2 CONSTRUCCIÓN ,-2 RECAMARAS ,-2 BAÑOS COMPLETOS ,-BALCÓN ,-SALA COMEDOR ,-CUARTO DE SERVICIO INTERIOR ,-CAJÓN DE ESTACIONAMIENTO TECHADO ,-EQUIPOS DE A/C INCLUIDOS ,-COCINA INTEGRAL ALEMANA ,AMENIDADES: ,-TERRAZA ,-ALBERCA ,-CASA CLUB ,-ALARMA CONTRA INCENDIOS ,-ALARMA CONTRA TERREMOTOS ,-BARDA PERIMETRAL ,-CIRCUITO CERRADO ,-SEGURIDAD 24/7
									",,,20.654961200000000,-105.230886000000000,100,100,,,,"MN 2,014,708",,,,,,,,ESPACIOS B,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/en-venta-casa-en-privada-parque-central-con-acabados-52482712.html,inmuebles24, 52482712,2017-07-14 13:08:01.958675,Venta,Casa,"Casa
											",,"En Venta Casa en Privada Parque Central con Acabados de Lujo y Alberca, Yucatán - Inmuebles24",,,Mérida,,,,Yucatán,"
										,Parque Central es un desarrollo de primer nivel: , 12 privadas cada una con identidad propia , Caseta de seguridad , Casa Club Un gran Parque Central, Todos los servicios subterráneos , Régimen en condominio Lotes residenciales desde 310 m2 , todos con orientación perfecta. Gran Parque Central, rodeado de un hermoso ambiente natural, que representa un estilo de vida basado en el entorno, tranquilidad, comodidad y esparcimiento. Disfruta de vivir en Cholul, sin la necesidad de entrar al pueblo con una gran accesibilidad al Periférico y a 5 minutos de centros comerciales, zona hospitalaria y escuelas.,AMENIDADES Espacios creados para la comodidad, diversión, seguridad y recreación de la familia, la cual es la prioridad esencial de Parque Central. ,EL MEJOR LIFESTYLE Contamos con casa club, gran parque central con 33,000 m2 de áreas verdes con el mejor paisajismo, alberca, kids playground, jogging track, salón de usos múltiples para cualquier evento de los residentes y áreas de lectura.,SEGURIDAD Tu tranquilidad es nuestro objetivo principal en Parque Central. Por ello, contamos con vigilancia las 24 horas los 7 días de la semana, pórtico de acceso automatizado, barda perimetral y un capacitado equipo de profesionales listos para enfrentar cualquier eventualidad. ,TECNOLOGÍA E INOVACIÓN Todas nuestras vialidades están rodeadas de áreas verdes, contamos con sistema de iluminación Dark Sky Light. Además, todos los lotes tienen orientación perfecta (nortesur), existe WiFi en áreas comunes, tenemos red interna de agua potable y todo esto en régimen en condominio, regido por un comité de arquitectura.,Precio: $2,585,000.00,Tipo de Modelo: A+,Habitaciones: 4,Cajones de Estacionamiento: 2,Baños: 4,Medios Baños: 1,Cuarto de servicio: 1,Baño de servicio: 1,Terreno: (12.10 x 32.90) 398m2,Construcción:280m2,PLANTA BAJA,*Sala.,*Comedor.,*Cocina.,*Alacena,*Recamar 1 con closet vestidor y baño.,*1/2 Baño.,*Área de lavado techada.,*Área de tendido.,*Pasillo lateral de servicio.,*P = Piscina.,*C = Cochera.,*T = Terraza techada.,*CS = Cuarto de servicio con baño.,PLANTA ALTA,*Área de distribución hacia las recamaras.,*Recamara 2 con closet y baño.,*Recamara principal con closet vestidor y,baño.,*R3 = Recamara 3 con closet y baño.,*E = Estudio.,
									",,,,,280,398,,,,"MN 2,585,000",,,,,,,,TIPI BIENES RAICES,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/condominio-pedregal-4603-51929899.html,inmuebles24,Inmediata,2017-07-14 13:08:01.958675,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Condominio Pedregal 4603, Distrito Federal - Inmuebles24","Boulevard Adolfo Ruiz Cortines 4603, Parque del Pedregal, Tlalpan",,Tlalpan,Parque del Pedregal,,,Distrito Federal,"
										Pedregal 4603: exclusivo desarrollo residencial ubicado en la mejor zona del sur de la ciudad diseñado para personas acostumbradas al lujo y confort. Modernos acabados de lujo, pisos italianos, excelentes amenidades y un diseño arquitectónico refinado son las características que definen este desarrollo. Con excelente ubicación sobre Períferico Sur. Muy cerca del bosque de Tlalpan, próximo a escuelas, centros comerciales, cines, centros culturales, iglesias, restaurantes y prácticamente todo lo necesario para una vida cómoda. 45 departamentos de diferentes tamaños y distribuciones, que van desde los 76 hasta los 205 metros cuadrados, además de 2 exclusivos pent houses. Espacios vitales con sello de calidad y lujo. Los departamentos tienen acabadoS de lujo, con los más modernos: porcelanatos italianos de medidas magnum 240 x 120, espejos con televisión, closets automáticos, cocinas equipadas con cubiertas de granito, plafones decorativos con luz indirecta, entre otras cosas. Las mejores amenidades del mercado inmobiliario: Lobby, Salón De Fiestas, Snack Bar, Sala De Juegos, Ludoteca, Alberca Techada A Doble Altura, Gimnasio, Pista Jogging, Cancha Multiusos, Área Juegos Infantiles, Asoleadero con Jacuzzi, Área De Asadores, Snack Bar (Otro), Bahía, Estacionamiento Servicio, Estacionamiento Visitas.
									",,,19.301762975470744,-99.195630539672830,m²,76,,,,"MN 5,650,000",,,,,,,,Cristiani ,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/terranova-casas-departamentos-y-locales-50975738.html,inmuebles24,Inmediata,,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Terranova - Casas, Departamentos y Locales, Provincia de Querétaro - Inmuebles24","Av. el Jacal no. 2, Jardines de La Hacienda, Querétaro",,Querétaro,Jardines de La Hacienda,,,Querétaro,"
										Terranova Residencial se ubica al suroriente de la ciudad de Querétaro en el municipio de Corregidora una zona con gran potencial de crecimiento, su excelente ubicación marca una diferencia significativa, tiene gran conectividad con cualquier punto de la ciudad lo que permite acortar los tiempos de traslado y aprovecharlos para pasar más tiempo con la familia y así tener una mejor calidad de vida olvidándonos del estrés de las grandes ciudades. ,Alrededor de Terranova en un perímetro no mayor a 2 km podemos encontrar Escuelas, Universidades, Centros Comerciales, Cines, Bancos, Tiendas de Autoservicio, Tiendas de Conveniencia hasta una Zona Arqueológica (Pirámide del Pueblito) a la entrada de nuestro fraccionamiento próximamente tendremos un Street Mall con tiendas boutique, gimnasios, zona de restaurantes, etc. ¿Quién puede ofrecerte todo esto? ,Como referencia Terranova se encuentra dentro del área metropolitana de la ciudad de Querétaro a tan sólo 10 minutos del centro y 5 minutos de Plaza Galerias y Plaza de Toros Santa María.
									",,,20.563095492184466,-100.432233145166040,m²,50,,,,"MN 1,350,000",,,,,,,,Trazo Grupo Inmobiliario,,,,,,,,,,,,,,,,,,
inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-renta-lomas-de-chapultepec-palmas-52997798.html,inmuebles24, C-020,,Alquiler / Venta,Oficina,"Oficina
											",,"Oficinas en Renta Lomas de Chapultepec - Palmas, Distrito Federal - Inmuebles24","PASEO DE LAS PALMAS, Lomas de Chapultepec, Miguel Hidalgo",,Miguel Hidalgo,Lomas de Chapultepec,,,Distrito Federal,"
										Casa con uso de suelo para oficinas ubicada en esquina, de estilo clásico con amplio jardín en perfecto estado de conservación, enrejado perimetral de acero forjado al igual que la puerta de acceso principal. Estacionamiento con portón eléctrico para 8 vehículos. Amplio lobby a doble altura con ventanales, varios privados en planta baja con baños para hombres y mujeres, almacén, cocina y comedor para empleados. En planta alta varias oficinas, sala de juntas, baños en privados y baños generales. Buenos acabados en todas las áreas de la casa tanto en pisos, muros, carpintería, etc. Construcción anexa intercomunicada con la casa principal con varios privados, baños y almacén. Instalación eléctrica funcionando.
									",,,19.428544802464080,-99.216679744921860,m²,"
												",,,,"U$D 10,000,000",,,,,,,,LINEA RECTA BIENES RAICES,,,,,,,,,,,,,,,,,,
